type,time,exchange,competitor,odds,backer,layer,stake
Trade,8.517658233642578,0,3,3.853904373113491,28,8,15
Trade,9.3555269241333,0,3,3.853904373113491,23,8,15
Trade,9.469410181045532,0,3,2.853904373113491,8,9,15
Trade,11.152130126953125,0,3,4.853904373113491,8,9,15
Trade,11.163321018218994,0,3,2.853904373113491,9,54,15
Trade,11.494298934936523,0,3,1.8539043731134912,9,8,15
Trade,11.514594078063965,0,3,3.753904373113491,29,9,15
Trade,12.402076959609985,0,3,1.1,8,54,15
Trade,12.678956985473633,0,3,3.289008646751145,53,9,15
Trade,13.274032831192017,0,3,3.2890094425573038,53,8,15
Trade,13.558204889297485,0,3,3.289010331684911,53,9,15
Trade,14.965189933776855,0,3,3.289012751529257,53,9,15
Trade,15.877155065536499,0,3,3.2890135233700057,53,57,15
Trade,15.985046148300171,0,3,3.653904373113491,25,56,15
Trade,16.264003038406372,0,3,2.753904373113491,8,9,15
Trade,16.67947292327881,0,3,1.8539043731134912,9,8,15
Trade,16.747348070144653,0,3,1.2000000000000002,9,57,15
Trade,16.911813020706177,0,3,3.653904373113491,24,58,15
Trade,16.943794012069702,0,3,1.2000000000000002,8,56,15
Trade,17.465946912765503,0,3,3.853904373113491,27,9,15
Trade,25.25622820854187,0,3,1.8539043731134912,8,59,15
Trade,25.728610038757324,0,3,3.189007995441878,21,8,15
Trade,26.347130060195923,0,3,3.7946857485828454,51,55,15
Trade,28.414955139160156,0,3,3.9973997609404117,52,8,15
Trade,33.36036992073059,0,3,1.8539043731134912,9,8,15
Trade,38.09148120880127,0,3,1.8539043731134912,8,9,15
Trade,38.10786986351013,0,3,2.753904373113491,9,8,15
Trade,38.1225368976593,0,3,2.7207900437354158,53,58,15
Trade,38.12428116798401,0,3,2.720790044773251,53,57,15
Trade,38.12451887130737,0,3,2.753904373113491,8,55,15
Trade,38.125131130218506,0,3,2.853904373113491,53,59,15
Trade,38.14336109161377,0,3,2.7207900502158466,53,9,15
Trade,38.145024061203,0,3,1.9539043731134913,9,56,15
Trade,38.15349292755127,0,3,1.9539043731134913,9,58,15
Trade,38.175721883773804,0,3,2.778090167290526,53,8,15
Trade,38.186763048172,0,3,2.2890062715978483,9,8,15
Trade,38.19541096687317,0,3,2.2890062715978483,9,8,15
Trade,38.22659993171692,0,3,2.289007047454594,8,9,15
Trade,38.2277410030365,0,3,2.9973990648124067,51,8,15
Trade,38.22967982292175,0,3,4.426586911365917,51,9,15
Trade,38.23812985420227,0,3,2.9973995195845786,9,8,15
Trade,38.24040102958679,0,3,4.426586911918332,51,8,15
Trade,38.29255509376526,0,3,2.2890077672561864,8,9,15
Trade,38.34161901473999,0,3,2.289008217994134,9,8,15
Trade,38.42353415489197,0,3,2.289008217994134,9,9,15
Trade,38.42374610900879,0,3,2.289008217994134,8,54,15
Trade,38.44046211242676,0,3,4.189007995441878,9,8,15
Trade,38.443962812423706,0,3,4.189007995441878,53,8,15
Trade,38.45292687416077,0,3,3.1086725648059357,53,8,15
Trade,38.45453119277954,0,3,3.1086725648074323,53,8,15
Trade,38.45508313179016,0,3,2.389008217994134,8,59,15
Trade,38.456032037734985,0,3,2.389008217994134,9,55,15
Trade,38.45667791366577,0,3,3.108672564809237,53,9,15
Trade,38.45740008354187,0,3,2.389008217994134,8,58,15
Trade,38.460119009017944,0,3,3.1086725648123483,53,8,15
Trade,38.47543287277222,0,3,3.10867256481464,53,8,15
Trade,38.54589796066284,0,3,4.189007995441878,8,9,15
Trade,38.592408180236816,0,3,2.853904373113491,8,8,15
Trade,38.6127610206604,0,3,2.9539043731134913,9,57,15
Trade,38.61596393585205,0,3,2.9539043731134913,9,59,15
Trade,38.6162371635437,0,3,2.9539043731134913,36,55,15
Trade,38.616461992263794,0,3,2.9539043731134913,39,58,15
Trade,38.616775035858154,0,3,2.189007995441878,30,8,15
Trade,38.61693215370178,0,3,2.189007995441878,37,9,15
Trade,38.62519717216492,0,3,1.7539043731134911,33,8,15
Trade,38.62858605384827,0,3,1.7539043731134911,31,8,15
Trade,38.63179111480713,0,3,1.7539043731134911,38,9,15
Trade,38.63797402381897,0,3,1.7539043731134911,35,8,15
Trade,38.6659300327301,0,3,1.7539043731134911,32,8,15
Trade,38.67450189590454,0,3,1.7539043731134911,34,9,15
Trade,38.69509816169739,0,3,2.853904373113491,8,9,15
Trade,38.6953239440918,0,3,4.794685748582845,53,8,15
Trade,38.69785022735596,0,3,2.9539043731134913,8,58,15
Trade,38.709659814834595,0,3,3.876105719883121,53,9,15
Trade,38.71066999435425,0,3,3.8759173682515407,53,9,15
Trade,38.883015871047974,0,3,4.997399760940412,30,8,15
Trade,38.88332223892212,0,3,2.9973997609404117,34,9,15
Trade,38.88353204727173,0,3,2.9539043731134913,31,57,15
Trade,38.88372611999512,0,3,2.9539043731134913,36,56,15
Trade,38.883888959884644,0,3,2.9539043731134913,38,59,15
Trade,38.884427070617676,0,3,2.9539043731134913,32,55,15
Trade,38.88459897041321,0,3,2.9539043731134913,39,58,15
Trade,38.908451080322266,0,3,1.7539043731134911,37,9,15
Trade,38.90890693664551,0,3,1.7539043731134911,33,58,15
Trade,38.90956401824951,0,3,1.7539043731134911,35,56,15
Trade,38.90975213050842,0,3,4.289011116342364,8,59,15
Trade,38.91528391838074,0,3,4.289011116342364,9,58,15
Trade,38.915653228759766,0,3,4.289011116342364,8,59,15
Trade,38.91751980781555,0,3,4.389011116342363,8,56,15
Trade,38.93113088607788,0,3,4.389011116342363,9,57,15
Trade,38.93459105491638,0,3,4.389011116342363,34,55,15
Trade,38.93611121177673,0,3,1.7539043731134911,30,9,15
Trade,38.93646597862244,0,3,1.7539043731134911,31,8,15
Trade,38.944791078567505,0,3,1.7539043731134911,32,9,15
Trade,38.956857204437256,0,3,1.7539043731134911,39,9,15
Trade,38.973082065582275,0,3,1.7539043731134911,35,9,15
Trade,38.975182056427,0,3,1.7539043731134911,36,9,15
Trade,39.01735186576843,0,3,1.7539043731134911,37,8,15
Trade,39.03001809120178,0,3,1.7539043731134911,38,9,15
Trade,39.034976959228516,0,3,1.7539043731134911,33,55,15
Trade,39.03662896156311,0,3,2.2890121845870217,8,55,15
Trade,39.04852509498596,0,3,2.2890121845870217,9,8,15
Trade,39.06025004386902,0,3,4.389012062443949,9,57,15
Trade,39.07827305793762,0,3,4.389012062443949,8,58,15
Trade,39.1052680015564,0,3,2.2890121845870217,9,8,15
Trade,39.28843688964844,0,3,2.289012643738114,8,8,15
Trade,39.288687229156494,0,3,2.289012643738114,9,56,15
Trade,39.29388499259949,0,3,2.853904373113491,9,8,15
Trade,39.29427886009216,0,3,2.389012643738114,9,59,15
Trade,39.295063972473145,0,3,2.389012643738114,8,57,15
Trade,39.30070614814758,0,3,2.389012643738114,8,55,15
Trade,39.3419451713562,0,3,2.853904373113491,33,9,15
Trade,39.3644061088562,0,3,2.389012643738114,33,58,15
Trade,39.36469507217407,0,3,2.389012643738114,34,56,15
Trade,39.37725210189819,0,3,2.1890082179941337,31,51,15
Trade,39.382781982421875,0,3,2.1890082179941337,39,51,15
Trade,39.383385181427,0,3,2.1890082179941337,36,51,15
Trade,39.384166955947876,0,3,2.1890082179941337,35,51,15
Trade,39.38473606109619,0,3,2.1890082179941337,30,8,15
